282,1.6693,0.8525
283,-2.6371,2.2709
284,0.6346,1.2807
285,-3.4876,2.7451
286,-2.7138,-0.6744
287,4.6838,2.3043
288,5.1531,2.6808
289,-3.193,-0.8886
290,4.9852,2.7573
291,5.4342,2.393
292,6.6469,-1.3188
293,-3.4798,2.7162
294,0.3248,1.1852
295,0.5545,0.7604
296,0.8246,0.8969
297,4.9526,2.2557
298,1.1317,1.076
299,3.8816,-2.1306
300,-2.9566,2.529
301,4.9521,2.457
302,-2.3554,2.0126
303,3.9767,-2.0866
304,1.0189,0.6539
305,4.7361,2.5489
306,5.1114,2.4143
307,-1.9707,-0.9513
308,-2.859,2.3313
309,5.2835,2.6606
310,-3.0168,2.4801
311,-3.0283,2.2867
312,-3.6161,2.522
313,4.6526,-2.0263
314,-3.0734,2.3385
315,0.3687,1.5471
316,-1.767,-0.2925
317,1.4697,1.0469
318,-3.096,2.4614
319,5.1336,2.7333
320,1.3146,1.1379
321,1.6621,1.1843
322,5.107,2.3827
323,1.097,0.9068
324,5.3746,2.449
325,4.9832,2.5951
326,4.6723,2.4344
327,-2.8323,2.393
328,1.1788,0.8114
329,5.0559,2.6971
330,5.0448,2.7362
331,-2.8278,2.6301
332,-2.7251,2.2038
333,-0.0094,1.1352
334,4.7703,2.4483
335,0.52,1.3031
336,1.2781,1.2689
337,-1.6465,0.1273
338,0.3358,0.116
339,1.1756,0.8541
340,0.7154,1.2048
341,-1.9261,-0.872
342,-1.6347,-1.6051
343,7.2773,-2.3256
344,-2.252,1.9105
345,4.8566,2.5148
346,-1.9794,-0.6318
347,-1.4651,-0.6346
348,-3.0395,2.0385
349,5.3721,2.2785
350,1.008,1.1426
351,-3.2275,2.3897
352,-2.6395,2.5074
353,4.7795,2.7439
354,5.1642,2.1463
355,-2.4145,-0.5965
356,4.8065,2.7157
357,5.1687,2.5916
358,1.6628,1.1835
359,1.1871,1.1616
360,5.2392,2.9185
361,-2.3219,2.5213
362,-3.177,2.4986
363,4.9495,2.7825
364,-2.6987,2.3451
365,1.0854,1.1265
366,-2.5909,2.5599
367,5.0126,2.849
368,-3.0697,2.512
369,1.8428,1.2048
370,5.0639,2.3237
371,-2.6994,-0.6622
372,1.1115,0.6109
373,5.0769,2.3137
374,5.2325,2.1488
375,0.838,1.1198
376,1.4677,0.9621
377,5.2848,2.3406
378,5.274,2.4779
379,5.1005,2.7121
380,-3.0339,3.0438
381,-2.2348,-1.0549
382,5.1207,2.4192
383,4.2785,-2.1759
384,4.9734,2.6793
385,5.1588,2.553
386,-2.8665,2.6418
387,4.9185,2.4345
388,0.3317,1.1382
389,4.9632,2.4981
390,0.8224,1.0444
391,5.155,2.8491
392,0.9152,0.7031
393,2.2676,0.8188
394,0.3695,0.5514
395,1.3847,1.1645
396,-3.9176,2.4556
397,5.1362,2.174
398,-2.2297,-0.9509
399,5.1002,2.6662
400,0.6788,0.8469
401,-3.4107,-1.0268
402,1.567,1.4361
403,0.6382,1.0549
404,5.2708,2.6856
405,0.88,0.7745
406,6.7814,-2.7117
407,-2.8825,2.6135
408,4.8164,2.4342
409,0.6551,0.9097
410,-3.3103,2.4268
411,4.7658,2.4819
412,-1.9846,-0.6721
413,0.9349,0.9894
414,0.7931,0.9055
415,-1.8911,-0.8334
416,-2.5024,2.7143
417,-2.2706,-0.8956
418,-2.6082,2.5845
419,1.2098,0.8733
420,7.3554,-2.6721
421,-2.2024,2.5024
422,1.1226,0.863
423,-2.6563,2.5689
424,-3.3415,2.6747
425,0.4873,1.2226
426,-3.038,2.1819
427,4.6172,2.4411
428,4.6981,-1.628
429,1.0343,1.3893
430,5.1145,2.5377
431,-2.0946,-1.5744
432,4.6491,2.5499
433,0.656,0.7576
434,1.4978,0.9458
435,4.9789,2.4363
436,-1.8934,-0.7335
437,4.4307,2.7537
438,-2.9954,2.4349
439,5.7711,-1.3042
440,-3.0473,2.1702
441,4.7815,2.401
442,-2.6476,2.1662
443,5.0537,2.8511
444,-1.8229,-0.6804
445,0.6884,1.4561
446,1.1073,0.6599
447,-3.3381,2.8108
448,5.5146,2.4308
449,0.14,0.8334
450,4.6939,2.4583
451,1.3714,1.2973
452,-3.3593,2.3701
453,1.3338,0.9678
454,0.5677,0.9694
455,1.1987,1.0361
456,-2.167,-0.5168
457,-3.237,2.5078
458,4.8983,2.4834
459,-3.2069,3.0334
460,-1.8741,-0.6259
461,-2.7838,2.1222
462,4.709,2.5557
463,5.6933,-1.6602
464,-2.9512,2.674
465,-1.8189,-0.1633
466,4.8522,2.4752
467,-3.2272,2.5385
468,3.5545,-0.9172
469,5.086,2.7922
470,-3.1861,2.6451
471,-2.9892,2.5539
472,4.8269,2.3596
473,5.2186,2.2613
474,5.1246,2.6415
475,5.1115,2.7933
476,-2.4799,2.5667
477,-2.9102,2.3134
478,4.8165,2.3801
479,0.9037,1.2952
480,2.971,-2.2543
481,-2.0274,-0.3474
482,5.1602,2.4119
483,-2.5883,2.5105
484,-3.3903,2.3804
485,4.6425,-2.0295
486,4.8114,2.6038
487,1.0865,1.0603
488,4.919,2.5197
489,0.886,1.5869
490,-2.5744,2.3853
491,1.431,1.218
492,-2.3931,2.4876
493,1.2428,0.9773
494,0.3355,1.0613
495,-2.3907,2.268
496,4.8461,2.5687
497,4.4841,2.4144
498,0.9306,0.6233
499,1.1938,1.1205
500,-3.4049,2.1052
501,0.6872,0.87
502,1.1763,1.0897
503,-2.8013,2.3414
504,4.862,2.6384
505,0.9823,0.5091
506,-2.5652,2.483
507,-1.9471,-1.1754
508,-3.3571,2.5118
509,-2.2091,-0.6995
510,0.914,0.5184
511,0.9157,1.0014
512,0.4822,0.9516
513,0.5717,0.3696
514,0.912,1.5673
515,-3.0339,-0.6666
516,-1.8436,-0.5877
517,4.8399,2.6514
518,4.8667,2.5212
519,-1.5013,-0.6645
520,5.3109,2.5788
521,1.2329,0.6149
522,1.1859,0.8941
523,4.8152,2.5229
524,4.9346,2.5647
525,0.4614,1.3758
526,-2.2406,0.4342
527,-3.2345,2.249
528,5.0476,2.441
529,0.6331,0.9584
530,4.9994,2.8922
531,-3.1192,2.2907
532,5.3203,2.5474
533,1.0603,0.9447
534,-1.6154,0.1154
535,5.1455,2.8026
536,-3.4419,2.7804
537,5.2386,2.6104
538,1.8345,0.8718
539,4.8115,2.6595
540,0.6677,0.7365
541,0.5307,1.0385
542,1.2505,1.2264
543,1.2489,0.5888
544,-3.2873,2.1323
545,-2.2884,-0.6881
546,4.8933,2.8187
547,0.6939,0.7201
548,-2.8154,2.4253
549,0.5695,1.475
550,5.3466,-2.4561
551,-3.1775,2.6613
552,1.0076,1.0177
553,1.5007,0.8625
554,4.6383,2.5729
555,0.9888,1.164
556,1.2933,1.1587
557,4.6278,-1.5935
558,4.8937,2.2608
559,1.2903,0.5293
560,5.1509,2.724
561,5.1272,2.1776
562,-2.7151,2.4784
563,5.1472,2.7081
564,1.244,0.9298
565,-1.9205,-0.6661
566,0.6318,1.1615
567,-2.8656,2.5956
568,5.2075,2.3694
569,-3.1137,2.4784
570,-3.6015,2.1565
571,4.8851,2.7397
572,-2.961,2.4364
573,-2.8089,2.7255
574,-2.9005,2.3297
575,0.7654,0.7482
576,0.6393,0.9176
577,3.8383,-1.8818
578,1.7465,1.2881
579,-3.6396,2.4521
580,-2.6955,2.4257
581,-2.9974,2.5731
582,0.6653,1.0286
583,1.2335,1.1178
584,-1.7334,-0.2361
585,4.5624,2.3491
586,5.4491,2.2226
587,1.2349,0.4539
588,0.831,1.0038
589,0.7972,0.7698
590,4.7023,2.3063
591,1.1326,0.6707
592,1.1432,0.9414
593,1.0074,1.307
594,4.6742,2.1942
595,-3.4706,2.6082
596,5.219,2.5455
597,-2.8173,2.6093
598,0.6149,0.8289
599,1.0572,1.0606
600,0.7202,0.8773
601,4.8756,2.6296
602,2.0701,-2.3668
603,1.4644,0.2694
604,-2.9765,2.3551
605,-2.3308,2.2676
606,0.8861,1.3959
607,4.8106,2.5312
608,-2.8907,2.438
609,4.8356,2.5233
610,1.1668,0.7508
611,3.8973,-1.3063
612,-2.6119,2.231
613,4.7066,2.4272
614,0.2486,1.2792
615,-2.1077,-0.8666
616,4.9745,2.0994
617,5.1535,2.813
618,1.4449,1.1473
619,4.9898,2.5231
620,5.0485,2.5012
621,1.0207,1.2003
622,0.7352,0.9174
623,-1.947,-0.683
624,-3.0947,2.6434
625,0.9821,0.9418
626,4.8656,2.4869
627,1.1446,0.485
628,-3.2066,2.3736
629,0.7892,1.1414
630,-2.6314,2.8099
631,0.4889,0.4482
632,5.1221,2.6821
633,1.0361,0.974
634,-2.8585,2.6568
635,-3.078,2.3678
636,1.3501,1.0954
637,-2.7022,2.3961
638,5.1178,2.5615
639,4.953,2.3524
640,8.3156,-2.4479
641,-3.2243,2.7466
642,-2.5569,2.5852
643,6.0287,-2.1812
644,1.0433,0.5885
645,5.3609,2.8008
646,0.5974,0.7813
647,-3.0876,2.5843
648,4.8272,2.4059
649,5.2956,2.8058
650,4.7978,2.1079
651,-3.7053,2.1805
652,-2.137,2.6049
653,3.7681,-2.3501
654,-2.0419,-1.0852
655,5.3409,2.314
656,1.2865,0.8897
657,-3.1399,2.5299
658,6.5079,-2.5386
659,4.9691,2.7944
660,-1.8653,-0.8636
661,-3.1229,2.8952
662,5.0775,2.3395
663,6.0957,-1.4632
664,0.2315,1.1733
665,-3.4769,2.7859
666,5.0207,2.8525
667,-2.1674,-0.234
668,1.485,1.58
669,-3.104,2.4022
670,-1.9623,0.057
671,1.394,1.2078
672,4.7834,1.969
673,0.8944,0.6758
674,1.0626,1.0823
675,-2.8579,2.6501
676,0.9525,1.3704
677,5.3575,2.3843
678,0.9288,0.7718
679,0.1897,0.9133
680,-1.3602,-0.5202
681,1.5392,1.1243
682,5.0068,2.5589
683,4.6683,2.6043
684,4.906,2.5352
685,5.3872,-2.6571
686,4.8229,2.5111
687,-3.8735,2.7164
688,5.2261,2.826
689,1.0578,0.7737
690,5.1509,2.6644
691,-2.5017,2.595
692,-2.5936,2.6306
693,1.5412,0.9807
694,4.7719,-2.2625
695,1.2344,1.1267
696,4.7947,2.2889
697,-2.837,2.4728
698,-2.436,2.5752
699,5.2822,2.3064
700,4.9944,2.578
701,7.6076,-2.3122
702,4.9672,2.7449
703,-3.0291,2.3392
704,-2.7724,2.4145
705,-2.9006,2.5643
706,0.9413,0.9457
707,5.0135,2.4618
708,-2.8726,2.4374
709,5.0806,2.5671
710,4.8371,2.7226
711,5.1598,2.8079
712,5.0234,2.3375
713,-3.0111,2.4392
714,4.8781,2.4387
715,1.0956,0.7475
716,-3.3723,2.6453
717,-3.0645,2.7638
718,-2.6542,2.2326
719,5.161,2.9901
720,0.9809,0.8185
721,1.1174,0.9282
722,-1.9294,-0.1529
723,0.9859,1.2637
724,-2.7732,2.7745
725,0.6179,1.4488
726,0.7899,1.0206
727,-3.1618,2.2866
728,-3.2058,2.3646
729,4.5217,2.537
730,4.6672,2.7693
731,1.0236,0.9258
732,4.9792,2.6848
733,5.0528,2.5909
734,4.9647,2.364
735,0.9765,0.8338
736,1.2442,0.7839
737,5.2942,2.3038
738,1.1705,1.3178
739,-3.2065,2.4279
740,1.481,1.0691
741,-2.6474,2.3001
742,0.8908,0.7919
743,1.0861,1.2358
744,4.8538,2.6078
745,0.8746,0.924
746,0.8722,0.9368
747,0.7101,1.3006
748,-3.5375,2.3712
749,5.1374,2.5771
750,-3.2631,2.5857
751,-3.0293,2.2129
752,-1.933,-0.82
753,-3.4729,2.4755
754,1.1438,0.6547
755,5.3904,2.5116
756,-2.2567,3.1652
757,-3.1194,2.2585
758,-1.0704,-1.3154
759,6.538,-3.2555
760,-1.9847,-1.1656
761,0.6852,1.0755
762,-1.6337,-0.6989
763,4.9914,2.2572
764,5.0222,2.6277
765,-2.7697,2.2462
766,-2.9996,2.2052
767,-3.235,2.388
768,0.8954,1.0224
769,0.6988,1.1317
770,5.0698,2.5043
771,4.2771,-2.5012
772,4.8835,2.8358
773,4.9127,2.5709
774,-2.375,2.4228
775,4.9243,2.2985
776,5.0878,2.4867
777,5.2932,2.4371
778,-2.0824,-0.6686
779,-3.3215,2.6821
780,-3.2576,2.5791
781,-2.991,2.2294
782,4.712,2.4433
783,4.7968,2.3457
784,0.8264,0.818
785,-1.9488,-1.1468
786,5.154,2.1458
787,-2.2263,-1.3314
788,-3.105,2.9909
789,5.1844,2.2553
790,1.8062,0.9987
791,1.1407,0.9372
792,-2.1986,-1.0981
793,-2.4684,2.5337
794,4.6583,2.4894
795,-1.9319,-0.5932
796,-1.9296,-0.6865
797,1.3836,0.9737
798,-3.0506,2.5308
799,0.5743,1.2193
800,5.6745,-2.2191
801,-2.5521,2.3002
802,0.8772,1.6265
803,1.513,0.8801
804,-2.9563,2.3381
805,-3.4608,2.4211
806,5.0211,2.2061
807,-3.0208,2.3556
808,1.1564,0.6026
809,-2.2275,2.5769
810,-1.7292,-0.805
811,4.0998,-1.6188
812,0.6966,0.579
813,-3.3394,2.9289
814,4.9636,2.9615
815,1.1807,0.881
816,1.0339,0.9272
817,5.0925,2.5374
818,4.7113,2.3861
819,-3.9606,2.4929
820,-3.2288,2.5985
821,4.9339,2.4746
822,-2.2846,2.3752
823,5.2447,2.4641
824,0.8766,0.719
825,5.2579,2.3777
826,5.0589,2.5011
827,4.8509,2.73
828,5.1045,2.4731
829,-3.6973,2.5294
830,1.1884,0.9305
831,-2.6675,2.3291
832,1.363,0.8964
833,-3.0906,2.7865
834,5.1871,2.3684
835,3.2635,-2.8229
836,4.6482,2.6551
837,0.9533,1.4225
838,6.0878,-1.3186
839,5.1303,2.3332
840,-2.7269,-1.2468
841,-2.9713,2.3493
842,-2.8557,2.1812
843,0.666,0.9951
844,1.2968,0.8617
845,-1.8937,-1.0306
846,4.941,2.3627
847,5.1342,2.314
848,5.413,-1.9502
849,4.7605,2.8871
850,-2.8625,2.8208
851,5.2585,2.3304
852,-2.8874,2.4679
853,-2.782,2.4696
854,-2.9255,2.6277
855,5.0697,2.164
856,-3.6397,2.5965
857,-2.0208,-0.9377
858,-2.8743,2.7458
859,0.8565,1.2525
860,-2.9683,2.6057
861,-1.6715,-0.9804
862,5.0615,2.169
863,0.9034,1.2988
864,0.4683,1.169
865,-2.55,2.4842
866,4.8049,2.5802
867,4.9437,2.5911
868,-3.4601,2.6501
869,5.1676,2.2672
870,4.9932,2.2757
871,1.047,1.2525
872,4.9423,2.7026
873,5.2157,2.5499
874,-2.7967,2.8132
875,-1.7947,-0.3359
876,0.0649,0.537
877,-2.9532,2.532
878,5.265,2.5804
879,5.0406,2.7551
880,-3.0056,2.6564
881,5.2213,2.3485
882,5.918,-2.8462
883,5.0631,2.7277
884,-2.8891,2.7412
885,5.088,2.7783
886,-2.8595,2.2325
887,5.119,2.4962
888,-2.3136,-0.5834
889,0.475,1.361
890,0.7481,1.1038
891,1.3675,1.182
892,4.6859,-2.5279
893,-2.2659,2.5987
894,4.7227,2.4458
895,5.2531,2.7626
896,-1.9015,-1.568
897,0.7719,1.1546
898,5.9898,-2.2134
899,1.4171,1.142
900,4.7988,2.4486
901,0.9893,0.7553
902,5.3658,2.6069
903,5.0775,2.3921
904,4.9854,2.6672
905,0.6102,1.1617
906,5.0881,2.3738
907,4.6428,2.3753
908,0.2744,1.127
909,4.5358,-1.8385
910,4.9615,2.0788
911,5.0428,2.8483
912,-2.8751,2.3575
913,1.4143,1.1002
914,1.0707,0.9587
915,5.0214,2.5249
916,0.2661,0.9814
917,0.1124,1.0833
918,4.8532,2.5416
919,4.9399,2.8618
920,4.4298,2.6316
921,-2.7057,2.2638
922,-1.8535,0.4018
923,0.784,1.1515
924,0.5073,0.6612
925,-2.3036,-1.129
926,1.4699,1.4814
927,1.1863,0.9885
928,-3.9669,2.739
929,-2.9154,2.2832
930,5.2581,2.4114
931,1.0773,1.1648
932,5.2986,2.4654
933,-2.9381,2.2441
934,1.4469,2.2073
935,4.8329,2.6197
936,5.1322,2.4191
937,-3.6699,2.335
938,1.1611,0.9054
939,-2.0516,-0.4126
940,5.185,2.4536
941,1.5196,1.164
942,0.7054,1.2068
943,-2.3668,-0.9026
944,0.4279,1.0855
945,1.1014,0.9495
946,5.2442,2.6065
947,0.9559,0.1391
948,-2.738,2.4781
949,5.1193,2.3684
950,-0.0763,1.1393
951,5.3377,2.1278
952,1.0244,1.1807
953,4.8513,2.5378
954,-1.8128,-0.9706
955,-2.0486,-0.4553
956,-3.7132,2.3797
957,-2.5281,2.4564
958,-3.7897,2.5777
959,5.0634,2.3938
960,4.748,2.5229
961,3.2052,-2.2245
962,1.0232,0.9965
963,4.4682,-1.6446
964,1.2461,0.7946
965,4.8508,2.3298
966,-2.0036,-0.558
967,4.943,2.9133
968,0.315,1.5666
969,-2.3397,-0.4941
970,0.4247,1.5355
971,5.0404,2.6954
972,-3.221,2.823
973,-3.717,2.483
974,1.1791,0.5141
975,-3.551,2.4604
976,0.7908,0.8936
977,1.3049,0.9491
978,-2.7698,2.6732
979,5.0098,2.8632
980,5.0244,2.4145
981,1.3087,0.8628
982,1.1435,1.307
983,1.3851,0.9635
984,0.4953,1.5741
985,-2.9618,2.7196
986,2.6914,-1.4101
987,2.9915,-2.272
988,-3.2908,2.709
989,4.9718,2.2731
990,-2.9653,2.607
991,-3.0452,3.0354
992,1.218,0.6415
993,-3.1629,2.3352
994,-1.83,-1.0938
995,0.5796,0.873
996,-2.8895,2.6208
997,0.9111,0.4402
998,4.9292,2.5914
999,5.1879,2.8121
